0.02 -0.000381536731281 0.0174591785311
0.04 -0.000726933782509 0.0148804515314
0.06 -0.00102465462265 0.0123307347419
0.08 -0.00125985752462 0.00982714273588
0.10 -0.00141349808391 0.00739140625251
0.12 -0.00146128071746 0.00505094277525
0.14 -0.00137253904109 0.00283999007426
0.16 -0.00110924717824 0.000800597853857
0.18 0.000391363561322 0.00101692234182
0.20 0.00255473039846 0.00255473039846
0.22 0.00375017352582 0.00375017352582
0.24 0.00454107967879 0.00454107967879
0.26 0.00487335442892 0.00487335442892
0.28 0.00470917692718 0.00470917692718
0.30 0.00403300373357 0.00403300373357
0.32 0.00285303833185 0.00285303833185
0.34 0.00119786603692 0.00119786603692
0.36 0.000889927734663 0.000889927734663
0.38 0.0033606441129 0.0033606441129
0.40 0.00616308774154 0.00616308774154
0.42 0.00924829963779 0.00924829963779
0.44 0.0125715925122 0.0125715925122
0.46 0.0160933731309 0.0160933731309
0.48 0.0197792221748 0.0197792221748
0.50 0.0235995775575 0.0235995775575
0.52 0.0275292407347 0.0275292407347
0.54 0.0315468319666 0.0315468319666
0.56 0.0356342605667 0.0356342605667
0.58 0.0397762408965 0.0397762408965
0.60 0.0439598653618 0.0439598653618
0.62 0.0481742354728 0.0481742354728
0.64 0.0524101471429 0.0524101471429
0.66 0.0566598243706 0.0566598243706
0.68 0.0609166949508 0.0609166949508
0.70 0.0651752020979 0.0651752020979
0.72 0.0694306464436 0.0694306464436
0.74 0.0736790535582 0.0736790535582
0.76 0.0779170628379 0.0779170628379
0.78 0.0821418342362 0.0821418342362
