0.000000000000000000e+00 4.996003610813204432e-16 3.482895842473728298e-01
1.000000000000000000e+00 4.266216580741555298e-03 3.478761478978608102e-01
2.000000000000000000e+00 1.655276039179803815e-02 3.466320408725948599e-01
3.000000000000000000e+00 3.546283419975669593e-02 3.445465678282556010e-01
4.000000000000000000e+00 5.906512223084250252e-02 3.416045404202250890e-01
5.000000000000000000e+00 8.529853909572329695e-02 3.377914755433484850e-01
6.000000000000000000e+00 1.122869506236883475e-01 3.331040583367544383e-01
7.000000000000000000e+00 1.384943793227397246e-01 3.275712085133081208e-01
8.000000000000000000e+00 1.627212697047834000e-01 3.212973541206510242e-01
9.000000000000000000e+00 1.839667934945837247e-01 3.145525455274352788e-01
1.000000000000000000e+01 2.011655841123018984e-01 3.079519242949384505e-01
1.100000000000000000e+01 2.128360662406622306e-01 3.027227793466015227e-01
1.200000000000000000e+01 2.170741956826162666e-01 3.006441170340568014e-01
1.300000000000000000e+01 2.128360662406623416e-01 3.027227793466016337e-01
1.400000000000000000e+01 2.011655841123022870e-01 3.079519242949386726e-01
1.500000000000000000e+01 1.839667934945837802e-01 3.145525455274350568e-01
1.600000000000000000e+01 1.627212697047836221e-01 3.212973541206508021e-01
1.700000000000000000e+01 1.384943793227397246e-01 3.275712085133079543e-01
1.800000000000000000e+01 1.122869506236886805e-01 3.331040583367546049e-01
1.900000000000000000e+01 8.529853909572340798e-02 3.377914755433483740e-01
2.000000000000000000e+01 5.906512223084255803e-02 3.416045404202248670e-01
2.100000000000000000e+01 3.546283419975671675e-02 3.445465678282553235e-01
2.200000000000000000e+01 1.655276039179814918e-02 3.466320408725946933e-01
2.300000000000000000e+01 4.266216580741333253e-03 3.478761478978605881e-01
