0.02 1.58884521871E-4 1.89884588157E-4
0.04 5.94095392811E-4 7.05795317976E-4
0.06 0.00125364593157 0.0014756126623
0.08 0.00209617632361 0.00243536197379
0.1 0.00308826232577 0.0035262146028
0.12 0.00420253645116 0.00469234610999
0.14 0.00541634067283 0.00587941636687
0.16 0.00671073790315 0.00703357062961
0.18 0.0080697721448 0.00810094264918
0.2 0.00902769108135 0.00902769108135
0.22 0.00976061715606 0.00976061715606
0.24 0.0102483864134 0.0102483864134
0.26 0.0104433029926 0.0104433029926
0.28 0.0103034668359 0.0103034668359
0.3 0.00979501125704 0.00979501125704
0.32 0.00889402370561 0.00889402370561
0.34 0.00758775389299 0.00758775389299
0.36 0.00587483801371 0.00587483801371
0.380 0.00376448552784 0.00376448552784
0.382 0.00353222268629 0.00353222268629
0.384 0.00329618341255 0.00329618341255
0.386 0.00305639073633 0.00305639073633
0.388 0.00281286831201 0.00281286831201
0.390 0.00256564039456 0.00256564039456
0.392 0.0023147318154 0.0023147318154
0.394 0.00206016795838 0.00206016795838
0.396 0.00180197473568 0.00180197473568
0.398 0.00154017856395 0.00154017856395
0.400 0.00127480634043 0.00127480634043
0.402 0.00100588541933 0.00100588541933
0.404 0.000733443588316 0.000733443588316
0.406 0.000457509045239 0.000457509045239
0.408 0.000178110375094 0.000178110375094
0.409 3.71210254249e-05 3.71210254249e-05
0.410 0.000104723472777 0.000104723472777
0.411 0.000247419447608 0.000247419447608
0.412 0.000390963207183 0.000390963207183
0.414 0.000680579217288 0.000680579217288
0.416 0.000973541594494 0.000973541594494
0.418 0.00126982015397 0.00126982015397
0.420 0.00156938445583 0.00156938445583
0.44 0.00473890457416 0.00473890457416
0.46 0.0082023676393 0.0082023676393
0.48 0.0119279715619 0.0119279715619
0.5 0.0158848337231 0.0158848337231
0.52 0.0200438866026 0.0200438866026
0.54 0.0243784005144 0.0243784005144
0.56 0.028864219774 0.028864219774
0.58 0.0334797964397 0.0334797964397
0.6 0.038206092595 0.038206092595
0.62 0.043026405615 0.043026405615
0.64 0.0479261552586 0.0479261552586
0.66 0.0528926585833 0.0528926585833
0.68 0.0579149089776 0.0579149089776
0.7 0.0629833687082 0.0629833687082
0.72 0.0680897797315 0.0680897797315
0.74 0.0732269945201 0.0732269945201
0.76 0.0783888268374 0.0783888268374
0.78 0.0835699213514 0.0835699213514

