2.600000000000000000e+01 1.445890358089224614e-02 2.245439446494190694e-03 2.271075172563752353e-03 9.862297222914762074e-03 2.332760571784447956e-02
2.700000000000000000e+01 1.943940150382683640e-02 3.008983584383617682e-03 3.041470389552936027e-03 1.834518741880175607e-02 3.981918327129518875e-02
2.800000000000000000e+01 1.445890358089368943e-02 1.607343180620168788e-03 1.634661187811858873e-03 1.120277413467329897e-02 2.422209972369909758e-02
2.900000000000000000e+01 1.943940150382783560e-02 2.154281243651468003e-03 2.188972289641322178e-03 2.064050409344475590e-02 4.081606471828191918e-02
3.000000000000000000e+01 1.445890358089491068e-02 1.149305739552575201e-03 1.177864638723102875e-03 1.256115641631705415e-02 2.457008301745688961e-02
3.100000000000000000e+01 1.943940150383116627e-02 1.540721908865338996e-03 1.577039923830625412e-03 2.295251443228940591e-02 4.092287145161577211e-02
3.200000000000000000e+01 1.445890358089718664e-02 8.205272702581645206e-04 8.500007668273967809e-04 1.392129538545311407e-02 2.435507773399325782e-02
3.300000000000000000e+01 1.943940150383238752e-02 1.100301324051478069e-03 1.137819188169908458e-03 2.525373513871764786e-02 4.013465205234101330e-02
3.400000000000000000e+01 1.445890358089862993e-02 5.845416260117364260e-04 6.146887106505127818e-04 1.526701153166643010e-02 2.358733228055437392e-02
3.500000000000000000e+01 1.943940150383571819e-02 7.841874180045671494e-04 8.225894025177815649e-04 2.751679510123627992e-02 3.848893650445073256e-02
3.600000000000000000e+01 1.445890358090101691e-02 4.151737602021698947e-04 4.458165469045094476e-04 1.658229182888903974e-02 2.230335066926253385e-02
3.700000000000000000e+01 1.943940150383804966e-02 5.573238812878189563e-04 5.963767777797945868e-04 2.971476806546535787e-02 3.606397884735379478e-02
3.800000000000000000e+01 1.445890358090229366e-02 2.936373416869697550e-04 3.246446129867019970e-04 1.785148286925869465e-02 2.056416571775299129e-02
3.900000000000000000e+01 1.943940150383949295e-02 3.945494058156251427e-04 4.340810593037591758e-04 3.182149725245275729e-02 3.297505279837498193e-02
4.000000000000000000e+01 1.445890358090301531e-02 2.064513545814161688e-04 2.377263570483845179e-04 1.905947850894607054e-02 1.845244219334524205e-02
4.100000000000000000e+01 1.943940150384082521e-02 2.778097324499517740e-04 3.176930995851812156e-04 3.381190908332531997e-02 2.936898108097341087e-02
4.200000000000000000e+01 1.445890358090390349e-02 1.439449224051037035e-04 1.754163215055282166e-04 2.019190035580642473e-02 1.606854971308901980e-02
4.300000000000000000e+01 1.943940150384160237e-02 1.941561868815666614e-04 2.342975068058139598e-04 3.566231297007216305e-02 2.541716141687244690e-02
4.400000000000000000e+01 1.445890358090462513e-02 9.918465698172118650e-05 1.307998360586815068e-04 2.123526925900764972e-02 1.352579313637841674e-02
4.500000000000000000e+01 1.943940150384249055e-02 1.343098264415809595e-04 1.746398457468378851e-04 3.735068404261965291e-02 2.130742239360150503e-02
4.600000000000000000e+01 1.445890358090506922e-02 6.720561402373537163e-05 9.892570892444663144e-05 2.217716592347540594e-02 1.094502768076710542e-02
4.700000000000000000e+01 1.943940150384260157e-02 9.163236682785402820e-05 1.320998266572948054e-04 3.885692571027221653e-02 1.723509727648075973e-02
4.800000000000000000e+01 1.445890358090545780e-02 4.446057702234273989e-05 7.625679237877047711e-05 2.300637882249156885e-02 8.448914956548703170e-03
4.900000000000000000e+01 1.943940150384393384e-02 6.138991089754686215e-05 1.019567038692548167e-04 4.016310908477827013e-02 1.339374055613573589e-02
5.000000000000000000e+01 1.445890358090612393e-02 2.842659296786731460e-05 6.027746121600729978e-05 2.371303769124022409e-02 6.156093045980748357e-03
5.100000000000000000e+01 1.943940150384537713e-02 4.022787610979960959e-05 8.086542956409203953e-05 4.125368650081173705e-02 9.965928749830932354e-03
5.200000000000000000e+01 1.445890358090706762e-02 1.732511990643059718e-05 4.921444928718265999e-05 2.428873103409773249e-02 4.175537773246085216e-03
5.300000000000000000e+01 1.943940150384626531e-02 2.579890362941483772e-05 6.648545580456577397e-05 4.211567663936810479e-02 7.114582832745242058e-03
5.400000000000000000e+01 1.445890358090790029e-02 9.924745897504916314e-06 4.184006639079695944e-05 2.472660625772954424e-02 2.601383193824802209e-03
5.500000000000000000e+01 1.943940150384704246e-02 1.650248560913780693e-05 5.722100208893632356e-05 4.273881907577647965e-02 4.975224810062073288e-03
5.600000000000000000e+01 1.445890358090867744e-02 5.404597007707678813e-06 3.733595866534100693e-05 2.502145124336901949e-02 1.508447491768372117e-03
5.700000000000000000e+01 1.943940150384748655e-02 1.130743315669313631e-05 5.204396912816822152e-05 4.311569642607182562e-02 3.649536504501060818e-03
5.800000000000000000e+01 1.445890358090878847e-02 3.263283363308389085e-06 3.520229389247786500e-05 2.516975638978913299e-02 9.486769398202588022e-04
5.900000000000000000e+01 1.943940150384748655e-02 9.637494045922068153e-06 5.037984867994893534e-05 4.324182264470444181e-02 3.200526722059393592e-03
6.000000000000000000e+01 1.445890358090773375e-02 3.263283361476521094e-06 3.520229389464279990e-05 2.516975638978968810e-02 9.486769398302508094e-04
6.100000000000000000e+01 1.943940150384715349e-02 1.130743315091997658e-05 5.204396913471853736e-05 4.311569642607659958e-02 3.649536504532702175e-03
6.200000000000000000e+01 1.445890358090790029e-02 5.404597002212074841e-06 3.733595867128070012e-05 2.502145124337690207e-02 1.508447491798625695e-03
6.300000000000000000e+01 1.943940150384693144e-02 1.650248559770250978e-05 5.722100210181491065e-05 4.273881907578824801e-02 4.975224810122358399e-03
6.400000000000000000e+01 1.445890358090773375e-02 9.924745887013308732e-06 4.184006640106652242e-05 2.472660625774242282e-02 2.601383193872319755e-03
6.500000000000000000e+01 1.943940150384615428e-02 2.579890360643322111e-05 6.648545582577103374e-05 4.211567663937854089e-02 7.114582832830729231e-03
6.600000000000000000e+01 1.445890358090751171e-02 1.732511988988827412e-05 4.921444930300333809e-05 2.428873103410733592e-02 4.175537773308424239e-03
6.700000000000000000e+01 1.943940150384615428e-02 4.022787607826927569e-05 8.086542959528930652e-05 4.125368650082317235e-02 9.965928749934849229e-03
6.800000000000000000e+01 1.445890358090784478e-02 2.842659294399751957e-05 6.027746123915544985e-05 2.371303769125060468e-02 6.156093046052302231e-03
6.900000000000000000e+01 1.943940150384726451e-02 6.138991085191669583e-05 1.019567039145519161e-04 4.016310908478371022e-02 1.339374055625042192e-02
7.000000000000000000e+01 1.445890358090862193e-02 4.446057698875849340e-05 7.625679241313187973e-05 2.300637882249528809e-02 8.448914956624919981e-03
7.100000000000000000e+01 1.943940150384892984e-02 9.163236676190678054e-05 1.320998267222428524e-04 3.885692571026888587e-02 1.723509727659811031e-02
7.200000000000000000e+01 1.445890358091006522e-02 6.720561397505209200e-05 9.892570897296337762e-05 2.217716592347601656e-02 1.094502768084454347e-02
7.300000000000000000e+01 1.943940150385026211e-02 1.343098263502096046e-04 1.746398458386533292e-04 3.735068404260488695e-02 2.130742239371463675e-02
7.400000000000000000e+01 1.445890358091062033e-02 9.918465691260980321e-05 1.307998361273488008e-04 2.123526925899710260e-02 1.352579313645102532e-02
7.500000000000000000e+01 1.943940150385181642e-02 1.941561867543351028e-04 2.342975069341557415e-04 3.566231297003841227e-02 2.541716141697147879e-02
7.600000000000000000e+01 1.445890358091184158e-02 1.439449223096800345e-04 1.754163216007853521e-04 2.019190035577983489e-02 1.606854971314897185e-02
7.700000000000000000e+01 1.943940150385226051e-02 2.778097322718720008e-04 3.176930997638161003e-04 3.381190908327214029e-02 2.936898108105079341e-02
7.800000000000000000e+01 1.445890358091211914e-02 2.064513544480783835e-04 2.377263571818333254e-04 1.905947850890810091e-02 1.845244219338809666e-02
7.900000000000000000e+01 1.943940150385303767e-02 3.945494055670462075e-04 4.340810595523381110e-04 3.182149725238425653e-02 3.297505279842261050e-02
8.000000000000000000e+01 1.445890358091250771e-02 2.936373415020065991e-04 3.246446131731639539e-04 1.785148286920745786e-02 2.056416571776942259e-02
8.100000000000000000e+01 1.943940150385348176e-02 5.573238809422065287e-04 5.963767781264062151e-04 2.971476806537964865e-02 3.606397884736411985e-02
8.200000000000000000e+01 1.445890358091295180e-02 4.151737599429328185e-04 4.458165471627473231e-04 1.658229182883230735e-02 2.230335066925787091e-02
8.300000000000000000e+01 1.943940150385425891e-02 7.841874175200658215e-04 8.225894030008396030e-04 2.751679510114668492e-02 3.848893650443407921e-02
8.400000000000000000e+01 1.445890358091345140e-02 5.845416256506363872e-04 6.146887110107801533e-04 1.526701153160869850e-02 2.358733228053361275e-02
8.500000000000000000e+01 1.943940150385459198e-02 1.100301323378238827e-03 1.137819188842925655e-03 2.525373513862394503e-02 4.013465205229271859e-02
8.600000000000000000e+01 1.445890358091395100e-02 8.205272697550114458e-04 8.500007673301612776e-04 1.392129538539532696e-02 2.435507773395378939e-02
8.700000000000000000e+01 1.943940150385514709e-02 1.540721907925757250e-03 1.577039924768430801e-03 2.295251443219559206e-02 4.092287145154149819e-02
8.800000000000000000e+01 1.445890358091433958e-02 1.149305738851191805e-03 1.177864639423931159e-03 1.256115641626176505e-02 2.457008301740032374e-02
8.900000000000000000e+01 1.943940150385581322e-02 2.154281242342848124e-03 2.188972290949942057e-03 2.064050409335416170e-02 4.081606471818688409e-02
9.000000000000000000e+01 1.445890358091456163e-02 1.607343179644782349e-03 1.634661188788022468e-03 1.120277413462084093e-02 2.422209972363242869e-02
9.100000000000000000e+01 1.943940150385625731e-02 3.008983582561741699e-03 3.041470391376255300e-03 1.834518741871726810e-02 3.981918327118816325e-02
9.200000000000000000e+01 1.445890358091495020e-02 2.245439445134389533e-03 2.271075173925607427e-03 9.862297222868188218e-03 2.332760571777503511e-02
9.300000000000000000e+01 1.943940150385647936e-02 4.199496144473013892e-03 4.228999375276765171e-03 1.609382177404328207e-02 3.797937993978983684e-02
9.400000000000000000e+01 1.445890358091528327e-02 3.134358096560485585e-03 3.157715030695229519e-03 8.555642748576341994e-03 2.192899016743576901e-02
9.500000000000000000e+01 1.943940150385692345e-02 5.857512733663861049e-03 5.882981690022992538e-03 1.391309762300074748e-02 3.538369640043137476e-02
9.600000000000000000e+01 1.445890358091450612e-02 4.372666928141200060e-03 4.392939775839765915e-03 7.298291787269040043e-03 2.009247990198098632e-02
9.700000000000000000e+01 1.943940150385159438e-02 8.166000232865733288e-03 8.186020867386401001e-03 1.182879801589487023e-02 3.215482005638214957e-02
9.800000000000000000e+01 1.445890358089280125e-02 6.097662082854171661e-03 6.113765036827589761e-03 6.105080610227742177e-03 1.790488848266480471e-02
9.900000000000000000e+01 1.943940150376999298e-02 1.137853260279453327e-02 1.139120646062730113e-02 9.865464212436836355e-03 2.844511099346946903e-02
1.000000000000000000e+02 1.445890358058815606e-02 8.500614803081063542e-03 8.511085857549616218e-03 4.989987194275347093e-03 1.546932355933078318e-02
1.010000000000000000e+02 1.943940150264533706e-02 1.584482074642201699e-02 1.584760814946362117e-02 8.046078177516013952e-03 2.442920049835128893e-02
1.020000000000000000e+02 1.445890357643625501e-02 1.184819861313773925e-02 1.185107218630665482e-02 3.965917465763191263e-03 1.290005067664212746e-02
1.030000000000000000e+02 1.943940148732903328e-02 2.204240709250127050e-02 2.203193023330973777e-02 6.391778658249358536e-03 2.029555733000310003e-02
1.040000000000000000e+02 1.445890351993628364e-02 1.651299517255300220e-02 1.650563212253974843e-02 3.044514128777375817e-03 1.031682014674006886e-02
1.050000000000000000e+02 1.943940127890508851e-02 3.060952987679088633e-02 3.058134228047182379e-02 4.921627141213580359e-03 1.623747906616923586e-02
1.060000000000000000e+02 1.445890275107541978e-02 2.301970741775005713e-02 2.299856438530362146e-02 2.236047447155387058e-03 7.839138285780589133e-03
1.070000000000000000e+02 1.943939844263797845e-02 4.235954715901613099e-02 4.230791230293706739e-02 3.652371787616459642e-03 1.244375955278398393e-02
1.080000000000000000e+02 1.445889228831437334e-02 3.211528860372903083e-02 3.207559386066816121e-02 1.549581359713947393e-03 5.581524488591615984e-03
1.090000000000000000e+02 1.943935984637079617e-02 5.819203739691036770e-02 5.810989093504703717e-02 2.597953711981904057e-03 9.088569741882324138e-03
1.100000000000000000e+02 1.445874990985512865e-02 4.493324874163467930e-02 4.486845611983186766e-02 9.935635377765206222e-04 3.650635425132053857e-03
1.110000000000000000e+02 1.943883462393769523e-02 7.869587259281796143e-02 7.857549140520686537e-02 1.767221153368248032e-03 6.315197101364411481e-03
1.120000000000000000e+02 1.445681240747587193e-02 6.297812884507703046e-02 6.287938430784567601e-02 5.775159844444988089e-04 2.147449366359410750e-03
1.130000000000000000e+02 1.943168733694777828e-02 1.018255808416846930e-01 1.016630000381292254e-01 1.155787207246850024e-03 4.199194193573507761e-03
1.140000000000000000e+02 1.443044665337672727e-02 8.840165685313083888e-02 8.825691077242414639e-02 3.063538459382453283e-04 1.141447828020614175e-03
1.150000000000000000e+02 1.933442623770409430e-02 1.163477763738128834e-01 1.161580124667503933e-01 7.119946306165525485e-04 2.614456923325625404e-03
1.160000000000000000e+02 1.407165845446689545e-02 9.286228279782265949e-02 9.270695117631355675e-02 1.495584245763126319e-04 5.545465678296612744e-04
1.170000000000000000e+02 1.801088606926559699e-02 6.063035851257880804e-02 6.053151748760604578e-02 3.371293626862614801e-04 1.242894067363220501e-03
1.180000000000000000e+02 9.189227586360093625e-03 3.093385638396914383e-02 3.088342728959506123e-02 1.720047768806742816e-04 6.341296262056816957e-04
1.190000000000000000e+02 1.564435552131102177e-31 2.026404509080642264e-32 2.054346982658573778e-32 2.903022421714312106e-31 1.380497661456476915e-31
