0.000000000000000000e+00 2.428612866367529932e-17 1.138625043739471474e-02
1.000000000000000000e+00 1.276837267513708518e-06 1.138625071700012474e-02
2.000000000000000000e+00 5.106545342222282291e-06 1.138625155582934957e-02
3.000000000000000000e+00 1.148671348747375143e-05 1.138625295391968578e-02
4.000000000000000000e+00 2.041332533013820449e-05 1.138625491133349668e-02
5.000000000000000000e+00 3.188076112839964560e-05 1.138625742815850377e-02
6.000000000000000000e+00 4.588180097327490548e-05 1.138626050450717610e-02
7.000000000000000000e+00 6.240762889769130295e-05 1.138626414051681704e-02
8.000000000000000000e+00 8.144783791863563494e-05 1.138626833634960415e-02
9.000000000000000000e+00 1.029904360190635887e-04 1.138627309219364912e-02
1.000000000000000000e+01 1.270218530686727243e-04 1.138627840826000187e-02
1.100000000000000000e+01 1.535269487103335662e-04 1.138628428478602288e-02
1.200000000000000000e+01 1.824890212093685515e-04 1.138629072203397458e-02
1.300000000000000000e+01 2.138898172888443333e-04 1.138629772028928143e-02
1.400000000000000000e+01 2.477095429687797834e-04 1.138630527986395947e-02
1.500000000000000000e+01 2.839268754091066327e-04 1.138631340109354413e-02
1.600000000000000000e+01 3.225189758008818741e-04 1.138632208433868441e-02
1.700000000000000000e+01 3.634615032951128699e-04 1.138633132998404136e-02
1.800000000000000000e+01 4.067286300100773910e-04 1.138634113843922137e-02
1.900000000000000000e+01 4.522930571295297186e-04 1.138635151013755314e-02
2.000000000000000000e+01 5.001260321139001236e-04 1.138636244553696553e-02
2.100000000000000000e+01 5.501973670464267718e-04 1.138637394511992501e-02
2.200000000000000000e+01 6.024754581413702126e-04 1.138638600939252676e-02
2.300000000000000000e+01 6.569273064270086254e-04 1.138639863888512432e-02
2.400000000000000000e+01 7.135185396421224457e-04 1.138641183415184388e-02
2.500000000000000000e+01 7.722134353570601906e-04 1.138642559577081326e-02
2.600000000000000000e+01 8.329749453528483005e-04 1.138643992434374731e-02
2.700000000000000000e+01 8.957647212707170459e-04 1.138645482049579008e-02
2.800000000000000000e+01 9.605431415705342757e-04 1.138647028487555987e-02
2.900000000000000000e+01 1.027269339812874813e-03 1.138648631815526550e-02
3.000000000000000000e+01 1.095901234279290232e-03 1.138650292102976261e-02
3.100000000000000000e+01 1.166395558974247723e-03 1.138652009421793621e-02
3.200000000000000000e+01 1.238707896004297149e-03 1.138653783846036577e-02
3.300000000000000000e+01 1.312792709375263517e-03 1.138655615452151965e-02
3.400000000000000000e+01 1.388603380200099241e-03 1.138657504318764044e-02
3.500000000000000000e+01 1.466092243364724643e-03 1.138659450526735735e-02
3.600000000000000000e+01 1.545210625635048962e-03 1.138661454159208344e-02
3.700000000000000000e+01 1.625908885230269857e-03 1.138663515301537379e-02
3.800000000000000000e+01 1.708136452868488225e-03 1.138665634041213792e-02
3.900000000000000000e+01 1.791841874292252057e-03 1.138667810467935970e-02
4.000000000000000000e+01 1.876972854259814985e-03 1.138670044673528725e-02
4.100000000000000000e+01 1.963476302025760761e-03 1.138672336751915710e-02
4.200000000000000000e+01 2.051298378271193892e-03 1.138674686799233740e-02
4.300000000000000000e+01 2.140384543501839404e-03 1.138677094913632254e-02
4.400000000000000000e+01 2.230679607878796947e-03 1.138679561195313390e-02
4.500000000000000000e+01 2.322127782464615889e-03 1.138682085746508740e-02
4.600000000000000000e+01 2.414672731860094748e-03 1.138684668671554635e-02
4.700000000000000000e+01 2.508257628192480521e-03 1.138687310076655704e-02
