0.000000000000000000e+00 -2.000000000000000000e+00 -4.000000000000025757e-02
1.000000000000000000e+00 -2.000000000000000000e+00 -3.975326496332145382e-02
2.000000000000000000e+00 -2.000000000000000000e+00 -3.901312073146337434e-02
3.000000000000000000e+00 -2.000000000000000000e+00 -3.777974992394017573e-02
4.000000000000000000e+00 -2.000000000000000000e+00 -3.605345685654336163e-02
5.000000000000000000e+00 -2.000000000000000000e+00 -3.383466746625618526e-02
6.000000000000000000e+00 -1.999999999999999778e+00 -3.112392920616027792e-02
7.000000000000000000e+00 -2.000000000000000000e+00 -2.792191091035954587e-02
8.000000000000000000e+00 -2.000000000000000000e+00 -2.422940262895583938e-02
9.000000000000000000e+00 -2.000000000000000000e+00 -2.004731543311533484e-02
1.000000000000000000e+01 -2.000000000000000000e+00 -1.537668119027567337e-02
1.100000000000000000e+01 -2.000000000000000000e+00 -1.021865230954793757e-02
1.200000000000000000e+01 -2.000000000000000000e+00 -4.574501457377484759e-03
1.300000000000000000e+01 -2.000000000000000000e+00 1.554378756468119405e-03
1.400000000000000000e+01 -2.000000000000000000e+00 8.166476122505032798e-03
1.500000000000000000e+01 -2.000000000000000000e+00 1.526015920464659364e-02
1.600000000000000000e+01 -2.000000000000000000e+00 2.283367774273752787e-02
1.700000000000000000e+01 -2.000000000000000000e+00 3.088516308440352603e-02
1.800000000000000000e+01 -2.000000000000000000e+00 3.941262864611350808e-02
1.900000000000000000e+01 -2.000000000000000000e+00 4.841397040333960539e-02
2.000000000000000000e+01 -2.000000000000000000e+00 5.788696740969265925e-02
2.100000000000000000e+01 -2.000000000000000000e+00 6.782928234490911978e-02
2.200000000000000000e+01 -2.000000000000000000e+00 7.823846209154874942e-02
2.300000000000000000e+01 -2.000000000000000000e+00 8.911193834026531757e-02
2.400000000000000000e+01 -2.000000000000000000e+00 1.004470282234970896e-01
2.500000000000000000e+01 -2.000000000000000000e+00 1.122409349774263071e-01
2.600000000000000000e+01 -2.000000000000000000e+00 1.244907486320374901e-01
2.700000000000000000e+01 -2.000000000000000000e+00 1.371934467291091586e-01
2.800000000000000000e+01 -2.000000000000000000e+00 1.503458950679609496e-01
2.900000000000000000e+01 -2.000000000000000000e+00 1.639448484787686122e-01
3.000000000000000000e+01 -2.000000000000000000e+00 1.779869516232641391e-01
3.100000000000000000e+01 -2.000000000000000000e+00 1.924687398226129220e-01
3.200000000000000000e+01 -1.999999999999999778e+00 2.073866399122729631e-01
3.300000000000000000e+01 -2.000000000000000000e+00 2.227369711236175109e-01
3.400000000000000000e+01 -2.000000000000000000e+00 2.385159459921127045e-01
3.500000000000000000e+01 -2.000000000000000000e+00 2.547196712918154415e-01
3.600000000000000000e+01 -2.000000000000000000e+00 2.713441489959695918e-01
3.700000000000000000e+01 -2.000000000000000000e+00 2.883852772634596939e-01
3.800000000000000000e+01 -2.000000000000000000e+00 3.058388514508759148e-01
3.900000000000000000e+01 -2.000000000000000000e+00 3.237005651499531012e-01
4.000000000000000000e+01 -2.000000000000000000e+00 3.419660112501049509e-01
4.100000000000000000e+01 -2.000000000000000000e+00 3.606306830258186880e-01
4.200000000000000000e+01 -2.000000000000000000e+00 3.796899752486189161e-01
4.300000000000000000e+01 -2.000000000000000000e+00 3.991391853233399734e-01
4.400000000000000000e+01 -2.000000000000000000e+00 4.189735144484215690e-01
4.500000000000000000e+01 -2.000000000000000000e+00 4.391880687999379917e-01
4.600000000000000000e+01 -2.000000000000000000e+00 4.597778607390806682e-01
4.700000000000000000e+01 -2.000000000000000000e+00 4.807378100427802115e-01
4.800000000000000000e+01 -2.000000000000000000e+00 5.020627451571770816e-01
4.900000000000000000e+01 -2.000000000000000000e+00 5.237474044736221135e-01
5.000000000000000000e+01 -2.000000000000000000e+00 5.457864376269047080e-01
5.100000000000000000e+01 -2.000000000000000000e+00 5.681744068153710137e-01
5.200000000000000000e+01 -2.000000000000000000e+00 5.909057881426221792e-01
5.300000000000000000e+01 -2.000000000000000000e+00 6.139749729804534484e-01
5.400000000000000000e+01 -2.000000000000000000e+00 6.373762693526963119e-01
5.500000000000000000e+01 -1.999999999999999778e+00 6.611039033396326481e-01
5.600000000000000000e+01 -2.000000000000000000e+00 6.851520205026203625e-01
5.700000000000000000e+01 -2.000000000000000000e+00 7.095146873285893552e-01
5.800000000000000000e+01 -1.999999999999999778e+00 7.341858926940471042e-01
5.900000000000000000e+01 -1.999999999999999778e+00 7.591595493482313772e-01
6.000000000000000000e+01 -2.000000000000000000e+00 7.844294954150535792e-01
6.100000000000000000e+01 -2.000000000000000000e+00 8.099894959134428252e-01
6.200000000000000000e+01 -2.000000000000000000e+00 8.358332442957391306e-01
6.300000000000000000e+01 -2.000000000000000000e+00 8.619543640037359289e-01
6.400000000000000000e+01 -2.000000000000000000e+00 8.883464100420068732e-01
6.500000000000000000e+01 -2.000000000000000000e+00 9.150028705681021446e-01
6.600000000000000000e+01 -1.999999999999999556e+00 9.419171684992578841e-01
6.700000000000000000e+01 -2.000000000000000000e+00 9.690826631351845410e-01
