0.000000000000000000e+00 -2.000000000000000000e+00 1.799999999999997435e-01
1.000000000000000000e+00 -1.999975102667475912e+00 1.802218377041545916e-01
2.000000000000000000e+00 -1.999900447200346987e+00 1.808873264688834470e-01
3.000000000000000000e+00 -1.999776143068674017e+00 1.819963931447341199e-01
4.000000000000000000e+00 -1.999602372319020605e+00 1.835489154624772024e-01
5.000000000000000000e+00 -1.999379388971510352e+00 1.855447215052540566e-01
6.000000000000000000e+00 -1.999107518180444520e+00 1.879835889742844934e-01
7.000000000000000000e+00 -1.998787155163152196e+00 1.908652442527928039e-01
8.000000000000000000e+00 -1.998418763903031747e+00 1.941893612740761554e-01
9.000000000000000000e+00 -1.998002875633976272e+00 1.979555602008608306e-01
1.000000000000000000e+01 -1.997540087114531904e+00 2.021634059242562176e-01
1.100000000000000000e+01 -1.997031058701264072e+00 2.068124063917159694e-01
1.200000000000000000e+01 -1.996476512231819767e+00 2.119020107744422898e-01
1.300000000000000000e+01 -1.995877228729147301e+00 2.174316074856151026e-01
1.400000000000000000e+01 -1.995234045939179079e+00 2.234005220616841481e-01
1.500000000000000000e+01 -1.994547855715075979e+00 2.298080149197225808e-01
1.600000000000000000e+01 -1.993819601261776819e+00 2.366532790045143275e-01
1.700000000000000000e+01 -1.993050274255190546e+00 2.439354373395942743e-01
1.800000000000000000e+01 -1.992240911850812646e+00 2.516535404969263978e-01
1.900000000000000000e+01 -1.991392593596903904e+00 2.598065640002432675e-01
2.000000000000000000e+01 -1.990506438267614975e+00 2.683934056773077392e-01
2.100000000000000000e+01 -1.989583600631574578e+00 2.774128829764837545e-01
2.200000000000000000e+01 -1.988625268171466676e+00 2.868637302630155927e-01
2.300000000000000000e+01 -1.987632657770061373e+00 2.967445961103267749e-01
2.400000000000000000e+01 -1.986607012377952675e+00 3.070540406014498069e-01
2.500000000000000000e+01 -1.985549597677982669e+00 3.177905326554088528e-01
2.600000000000000000e+01 -1.984461698760935811e+00 3.289524473929730242e-01
2.700000000000000000e+01 -1.983344616826618889e+00 3.405380635557281321e-01
2.800000000000000000e+01 -1.982199665923878529e+00 3.525455609918394240e-01
2.900000000000000000e+01 -1.981028169742470979e+00 3.649730182212397311e-01
3.000000000000000000e+01 -1.979831458469001548e+00 3.778184100922659105e-01
3.100000000000000000e+01 -1.978610865718373635e+00 3.910796055409862526e-01
3.200000000000000000e+01 -1.977367725551375965e+00 4.047543654636488464e-01
3.300000000000000000e+01 -1.976103369588177561e+00 4.188403407117953225e-01
3.400000000000000000e+01 -1.974819124226587785e+00 4.333350702187002135e-01
3.500000000000000000e+01 -1.973516307973029349e+00 4.482359792648445973e-01
3.600000000000000000e+01 -1.972196228893231540e+00 4.635403778892011051e-01
3.700000000000000000e+01 -1.970860182188686860e+00 4.792454594521463607e-01
3.800000000000000000e+01 -1.969509447903980748e+00 4.953482993548564695e-01
3.900000000000000000e+01 -1.968145288769154622e+00 5.118458539191076406e-01
4.000000000000000000e+01 -1.966768948180338317e+00 5.287349594304432410e-01
4.100000000000000000e+01 -1.965381648320982055e+00 5.460123313468006057e-01
4.200000000000000000e+01 -1.963984588425145450e+00 5.636745636737643395e-01
4.300000000000000000e+01 -1.962578943183463487e+00 5.817181285068038221e-01
4.400000000000000000e+01 -1.961165861291603196e+00 6.001393757400246276e-01
4.500000000000000000e+01 -1.959746464140272870e+00 6.189345329402109464e-01
4.600000000000000000e+01 -1.958321844645146248e+00 6.380997053842268896e-01
4.700000000000000000e+01 -1.956893066214389743e+00 6.576308762571696498e-01
4.800000000000000000e+01 -1.955461161850899909e+00 6.775239070080769643e-01
4.900000000000000000e+01 -1.954027133385799697e+00 6.977745378594220060e-01
5.000000000000000000e+01 -1.952591950839251744e+00 7.183783884661565367e-01
5.100000000000000000e+01 -1.951156551904220660e+00 7.393309587195917576e-01
